Date/Time	City	State	Shape	Duration	Summary	Posted	Month	Day	Date	Time	Periods	Duration_Sec	US_STATE	Lat	Long
2/14/14 19:45	Tucson	AZ	Light	15 minutes	4 orange glowing light orbs seen low in the sky.	2/21/14	2	14	2/14/14	19:45	10	900.0	1	32.221736513	-110.926476182
2/14/14 19:40	Evans	GA	Sphere	2 minutes	5 orange orbs and 1 red orb seen in evans over evanston subdivision.	2/21/14	2	14	2/14/14	19:40	10	120.0	1	33.533748088	-82.130669461
2/14/14 19:00	Pueblo	CO	Fireball	5 minutes	8 orange, bright lights seen in Pueblo, Colorado, skies.	2/21/14	2	14	2/14/14	19:00	10	300.0	1	38.254445684	-104.609135769
2/14/14 19:00	Winter Park	FL	Other	10 minutes	2 Sets of 3 Amber Lights In Triangle Formation Over Winter Park, FL.	2/21/14	2	14	2/14/14	19:00	10	600.0	1	28.599998899	-81.339239191
2/14/14 18:45	Stephens City	VA	Light	45 minutes	Orange lights changing to red lights. Seemed to interact at times.	2/27/14	2	14	2/14/14	18:45	10	2700.0	1	39.08343862	-78.218059657
2/14/14 17:30	Columbia	SC	Oval	1 minute	3 light blue lights and an oval shaped craft hovering over columbia sc interstate 26.	2/21/14	2	14	2/14/14	17:30	9	60.0	1	34.000707651	-81.034809705
2/14/14 12:20	Upper Marlboro	MD	Sphere	<20 seconds	Two White Spherical Objects	2/21/14	2	14	2/14/14	12:20	7	20.0	1	38.815946357	-76.749686958
2/14/14 09:10	Janesville 	WI	Circle	30 seconds	Bright Green Circled Orb descending from sky...	2/21/14	2	14	2/14/14	09:10	5	30.0	1		
2/14/14 06:45	Sandy	OR	Oval	2 minutes	2 red orbs traveling slowly towards the city of Sandy.	1/30/15	2	14	2/14/14	06:45	4	120.0	1	45.397336839	-122.261478838
2/14/14 06:25	Seaside	OR	Disk	Seconds	Bright spinning disk like with windows on top part.	2/21/14	2	14	2/14/14	06:25	4	877.0	1	45.993155967	-123.92263693
2/14/14 06:25	Calhoun	GA	Triangle	40 minutes	UFO object followed us over 5 miles and then when I returned home was seen again across from home.	2/21/14	2	14	2/14/14	06:25	4	2400.0	1	34.502588615	-84.951046186
2/14/14 06:15	Tulsa	OK	Unknown	5-8 minutes	While driving down 41st, headed west, we saw a strange light in the sky moving straight up, with streams of lights under it.	2/20/15	2	14	2/14/14	06:15	4	480.0	1	36.153978075	-95.992778367
2/14/14 05:45	Chester	PA	Light	1 hour	Light over the Delaware.	2/14/14	2	14	2/14/14	05:45	3	3600.0	1		
2/14/14 01:00	Chesnee	SC	Cigar	2-3 minutes	the most unbelievable night of my life.	2/21/14	2	14	2/14/14	01:00	1	180.0	1	35.148447803	-81.860936396
2/14/14 00:15	Portland	OR	Circle	4 minutes	Three orange glowing lights in the eastern sky.	2/21/14	2	14	2/14/14	00:15	1	240.0	1	45.523447148	-122.676207036
2/13/14 23:30	Citrus Heights	CA	Oval	1-2 minutes	Two lights traveling north in the western sky without sound that stop and fade out.	2/14/14	2	13	2/13/14	23:30	12	120.0	1	38.707119014	-121.281056339
2/13/14 22:15	West Kendall	FL	Circle	3-4 seconds	As I was walking back into my apartment, I saw a round white light appear from nowhere and move across the sky super fast.	2/14/14	2	13	2/13/14	22:15	12	4.0	1	25.706499162	-80.438797094
2/13/14 21:38	Butte	MT	Light	15 minutes	White/organge lights moving in night sky	2/21/14	2	13	2/13/14	21:38	11	900.0	1	46.003815521	-112.534736968
2/13/14 21:38	Butte	MT	Light	15 minutes	Multiple white flying objects flying in night sky.	2/14/14	2	13	2/13/14	21:38	11	900.0	1		
2/13/14 21:00	Monroe	WA	Light	5	Blue and red humming fast to move direction and small and blurry.	2/14/14	2	13	2/13/14	21:00	11	877.0	1	47.855378717	-121.970957618
2/13/14 19:25	Mercey Hot Springs	CA	Light	1 minute	White Flashing Object Over Mercey Hot Springs For The Fourth Time!!	2/21/14	2	13	2/13/14	19:25	10	60.0	1		
2/13/14 19:07	Parker	AZ	Light	3 minutes	Large bright orb near the Colorado River	3/18/14	2	13	2/13/14	19:07	10	180.0	1	34.150017902	-114.289117788
2/13/14 18:59	Miami	FL	Light	1 minute	Two star-like objects, bright, appear then disappear.	2/14/14	2	13	2/13/14	18:59	10	60.0	1	25.774267648	-80.193658847
2/13/14 18:00	Franklin	TN	Fireball	5 minutes	Slow moving flame, 700-1000 feet away.	2/21/14	2	13	2/13/14	18:00	10	300.0	1	35.925056389	-86.868888501
2/13/14 18:00	Long Point	IL	Light	1-5 minutes	White light moveing fast and out of normal flight patterns.	2/21/14	2	13	2/13/14	18:00	10	300.0	1	41.004745628	-88.891737998
2/13/14 14:50	Murfeesboro	TN	Oval	2-3 seconds	Daytime object seen!	2/21/14	2	13	2/13/14	14:50	8	3.0	1	35.845615938	-86.390265973
2/13/14 12:00	Colorado Springs	CO	Sphere	20-30 seconds	Clear spheres (50+) with something silver inside moving quickly in a group.	2/21/14	2	13	2/13/14	12:00	7	30.0	1		
2/13/14 10:30	Princeton	IN	Cylinder	5 minutes	Weird slow moving aircraft with bright lights	2/14/14	2	13	2/13/14	10:30	6	300.0	1	38.355317732	-87.567519006
2/13/14 06:05	Coral Springs	FL	Oval	10 minutes	Large bright object in South Florida	2/14/14	2	13	2/13/14	06:05	4	600.0	1	26.271185553	-80.27059752
2/13/14 05:45	Salem	OR	Circle	2-5 seconds	Bright light, then disappeared.	2/14/14	2	13	2/13/14	05:45	3	5.0	1	44.942899664	-123.035099689
2/13/14 05:30	Chapmansboro	TN	Other	15 minutes	On the morning of 02/13/2014, I woke up to go to the restroom. Afterward, I decided I wanted a cigarette. It was just before daybreak w	2/21/14	2	13	2/13/14	05:30	3	900.0	1		
2/13/14 05:00	Salinas	CA	Changing	3 hours	Large egg-like craft with bight lights observed for 2 hours at a time by 2-4 people for 7 days in a row!	2/21/14	2	13	2/13/14	05:00	3	10800.0	1		
2/12/14 23:00	Sharon	PA	Unknown	2 minutes	4 very bright white lights in a narrow diamond pattern, 2 middle lights flashing in synch, floating in sky	2/20/15	2	12	2/12/14	23:00	12	120.0	1	41.233109363	-80.493399749
2/12/14 20:40	Missoula	MT	Fireball	5 minutes	8 flaming red lights moving across the sky.	2/14/14	2	12	2/12/14	20:40	11	300.0	1	46.872148467	-113.993997977
2/12/14 19:00	Thetford Center	VT	Other	10 minutes	My husband and I came outside for a cigarette around 8 pm on  the sixth of February I looked up and noticed this very large very bright	3/18/14	2	12	2/12/14	19:00	10	600.0	1	43.828677038	-72.246198588
2/12/14 17:00	Fairborn	OH	Other	2 hours	Black tube descending from sky to ground.	2/21/14	2	12	2/12/14	17:00	9	7200.0	1		
2/11/14 23:45	Cedar City	UT	Sphere	15 minutes	Seven bright orange glowing spheres appeared for 15 seconds then disappeared.	2/14/14	2	11	2/11/14	23:45	12	900.0	1	37.677479882	-113.06188769
2/11/14 23:15	Nineveh	IN	Triangle	30 seconds	Triangle unidentified aircraft with 3 lights along the back instead of the usual triangle pattern, light in middle was brighter.	2/14/14	2	11	2/11/14	23:15	12	30.0	1	39.362269878	-86.084707088
2/11/14 22:48	Trimble	MO	Disk	every night	I have always seen this star shining bright from our bedroom window facing east of our home. Across from our house is a very very smal	2/14/14	2	11	2/11/14	22:48	12	877.0	1	39.47110622	-94.564677093
2/11/14 22:30	Evansville	IN	Cylinder	5 minutes	Aircraft in Evansville?	2/14/14	2	11	2/11/14	22:30	12	300.0	1	37.974759502	-87.555847042
2/11/14 22:10	Plano	TX	Light	<1 minute	We saw a light approaching that changed direction and velocity and went away very fast.	2/14/14	2	11	2/11/14	22:10	12	60.0	1	33.019839691	-96.698887208
2/11/14 21:08	Mukwonago	WI	Sphere	5 minutes	Red and green flashing lights on hovering sphere object.	2/14/14	2	11	2/11/14	21:08	11	300.0	1	42.866675904	-88.333427541
2/11/14 20:17	Ammon	ID	Triangle	~10 seconds	I was outside, the shape  was triangular.. It was moving so quickly.  it disappeared behind some trees… I just ran inside.  i never hea	2/14/14	2	11	2/11/14	20:17	11	10.0	1	43.469635899	-111.96663988
2/11/14 19:45	Oak Ridge	TN	Chevron	3 minutes	Brightly lit chevron.	2/14/14	2	11	2/11/14	19:45	10	180.0	1	36.010359819	-84.269635653
2/11/14 19:12	St. Louis	MO	Cigar	2-3 minutes	Long cigar object, 3 lights in back one in front. loud humming sound as it moved slowly.	2/14/14	2	11	2/11/14	19:12	10	180.0	1	38.6272691	-90.197886593
2/11/14 19:03	Afton	MO	Sphere	3 minutes		2/14/14	2	11	2/11/14	19:03	10	180.0	1	38.550609403	-90.333167088
2/11/14 18:55	Sacramento	CA	Light	.60	I saw an orange ball of light traveling south in western sky. After observing it briefly I knew it wasn't normal. I ran and called my s	2/12/15	2	11	2/11/14	18:55	10	877.0	1	38.581566656	-121.494395907
2/11/14 14:00	Deming	NM	Changing	1 hour	Shape-shifting/color changing object.	2/14/14	2	11	2/11/14	14:00	8	3600.0	1	32.268698846	-107.758635789
2/11/14 13:00	Deming	NM	Cylinder	10 minutes	Got out of my car, a dark oject caught my attention as it was getting closer.  Blackish sauce	5/22/15	2	11	2/11/14	13:00	7	600.0	1	32.268698846	-107.758635789
2/11/14 03:45	Biddeford	ME	Circle	45 minutes	CIRCULAR OBJECT HOVERING 2 HOURS WITH WHITE LIGHTS.	2/14/14	2	11	2/11/14	03:45	2	2700.0	1	43.492579363	-70.453377679
2/10/14 23:37	Enterprise	UT	Oval	15 seconds	It was dark outside but it was right above the E hill and there were big yellow lights flashing there were 5 lights it seemed to be ova	2/14/14	2	10	2/10/14	23:37	12	15.0	1	37.573588601	-113.719126368
2/10/14 23:00	Las Vegas 	NV	Sphere	2 minutes	3 orange spheres over north Las Vegas floating and make a formation.	2/14/14	2	10	2/10/14	23:00	12	120.0	1	36.174968712	-115.13721603
2/10/14 22:30	Albuquerque	NM	Light	smoking a cigarette	No one believes us.....	3/18/14	2	10	2/10/14	22:30	12	877.0	1	35.084485979	-106.651135567
2/10/14 22:30	Las Vegas	NV	Fireball	30 minutes	42 fireballs seen over n las vegas in 30 min, with fighter jets present.	2/14/14	2	10	2/10/14	22:30	12	1800.0	1	36.174968712	-115.13721603
2/10/14 21:00	North Tewksbury	MA	Unknown	10 minutes	Three objects with red and white blinking lights all on the same flight path and none made any noise.	2/14/14	2	10	2/10/14	21:00	11	600.0	1	42.634537004	-71.245887853
2/10/14 21:00	Elmhurst	IL	Fireball	5 minutes	About 20 orange/red fireballs were seeing in the sky in Elmhurst on Route 83.	2/14/14	2	10	2/10/14	21:00	11	300.0	1		
2/10/14 20:35	Oakville	CT	Triangle	3 minutes	2 triangular shaped crafts flying in tight formation.	2/14/14	2	10	2/10/14	20:35	11	180.0	1	41.593428389	-73.08538762
2/10/14 20:30	Wilmington	NC	Triangle	5 minutes	((HOAX??))  Huge traingle craft with 3 light and a bright red light in the middle that did not make any noise just floated.	3/18/14	2	10	2/10/14	20:30	11	300.0	1	34.225728183	-77.944708914
2/10/14 18:20	Poughquag	NY	Diamond	2 minutes	Very slow moving object with bright lights that caused me to pull over to examin it.	2/14/14	2	10	2/10/14	18:20	10	120.0	1		
2/10/14 15:00	Newport	NH	Diamond	5-10 minutes	Diamond or shield shaped object above cross country  ski trail	6/24/14	2	10	2/10/14	15:00	8	600.0	1	43.365348653	-72.173417546
2/10/14 14:38	Geneva Hills	OH	Cigar	1/400 second	Busted!  UFO shoots up from inside cloud as I snap picture of other object.	2/14/14	2	10	2/10/14	14:38	8	400.0	1		
2/10/14 10:10	Murrells Inlet	SC	Other	30-45 seconds	Supersized airship that resembled a X-wing fighter from star wars.	2/14/14	2	10	2/10/14	10:10	6	45.0	1	33.550999557	-79.041428093
2/10/14 09:00	Piñon Hills	CA	Flash	30-60 seconds	A perfect circle of light floating and dimming in the sky.	2/14/14	2	10	2/10/14	09:00	5	60.0	1	34.433326262	-117.646719842
2/10/14 05:00	Franklin	WI	Rectangle	30 minutes	Bright rectangle shape over Franklin, WI.	2/14/14	2	10	2/10/14	05:00	3	1800.0	1	42.888629456	-88.03841572
2/9/14 21:35	Lahaina	HI	Light	4 minutes	Two constant, non-flashing, red lights separated by 30 degrees tracked in tandem W to E at altitude of 4000+'.	2/14/14	2	9	2/9/14	21:35	11	240.0	1	20.878328603	-156.68249739
2/9/14 20:32	Maricopa	AZ	Oval	2 minutes	Red glowing disc wart like in appearance around tree top level.	2/14/14	2	9	2/9/14	20:32	11	120.0	1	33.058108795	-112.047637193
2/9/14 20:15	Mandeville	LA	Light	2 minutes	Strange moving light over Mandeville.	2/14/14	2	9	2/9/14	20:15	11	120.0	1	30.358249375	-90.065629829
2/9/14 20:00	St. Anthony	MN	Circle	7 seconds	Bright orb seen moving slowly over lake and the picked up speed and disappeared.	2/14/14	2	9	2/9/14	20:00	11	7.0	1	45.020517777	-93.217996095
2/9/14 19:45	Newnan	GA	Circle	2 minutes	I saw a red shining light in the eastern sky at 7:45 pm that seemed to be a UFO?	2/14/14	2	9	2/9/14	19:45	10	120.0	1	33.380667172	-84.79965712
2/9/14 19:37	Clinton	IA	Circle	7 seconds	I was walking downtown. The sky was riddle with shinny stars,as I was walking ,I had  been looking at the ground. In the  back of my mi	2/14/14	2	9	2/9/14	19:37	10	7.0	1	41.844465613	-90.188738905
2/9/14 18:00	Rockville	MD	Fireball	30 seconds	Went outside due to a low flying military helicopter seconds later at a much higher altitude a large fireball appeared falling towards	2/14/14	2	9	2/9/14	18:00	10	30.0	1	39.083996571	-77.15275669
2/9/14 12:00	Vineland	NJ	Light	15 minutes	This was not the first time that I seen this, the white ball of light between the trees and the red beam of lights.	2/14/14	2	9	2/9/14	12:00	7	900.0	1	39.486229378	-75.025727938
2/9/14 02:00	Jacksonville	FL	Fireball	3-5 minutes	Strange Row of Lights Over Jacksonville, Fl.	2/14/14	2	9	2/9/14	02:00	2	300.0	1	30.332178689	-81.655646613
2/9/14 01:05	Bethel	NY	Diamond	5 minutes	3 ufos' emitting low frequency hum, spotted in sullivan county by backpacker.	2/14/14	2	9	2/9/14	01:05	1	300.0	1	41.683415904	-74.871279144
2/8/14 23:30	Coral Springs	FL	Oval	2 minutes	2 crafts with orange/amber lights seen in Coral Springs, One began rotating.	2/14/14	2	8	2/8/14	23:30	12	120.0	1	26.271185553	-80.27059752
2/8/14 23:00	Scappoose	OR	Light	20 seconds	Red light seen in sky over Scappoose, Oregon, Feb 8th, 2014, during snow storm.	6/4/14	2	8	2/8/14	23:00	12	20.0	1	45.754276665	-122.877595665
2/8/14 22:30	New York City 	NY	Circle	5 minutes	AGAIN!  Just two days ago, same bright red cycle,route...loop...stayed on one place maneuver repeated,flu away.	2/14/14	2	8	2/8/14	22:30	12	300.0	1	40.714269404	-74.005969929
2/8/14 22:10	Easton	CT		10-25 seconds (4x)	Round Red light shining inside and outside of our house.	2/14/14	2	8	2/8/14	22:10	12	25.0	1	41.25286711	-73.297336812
2/8/14 21:35	Leesburg	VA	Light	3 minutes	Cluster of orange lights on east coast between Baltimore and Washington.	2/14/14	2	8	2/8/14	21:35	11	180.0	1	39.115655762	-77.563597233
2/8/14 21:30	Flushing	NY	Cylinder	<4 minutes	Three orange aircrafts, one a cylinder, moving in a rotating motion.	2/14/14	2	8	2/8/14	21:30	11	240.0	1	40.765375869	-73.817355666
2/8/14 20:30	Nashville	TN	Fireball	5 minutes	Orange lights in Nashville, TN.	2/14/14	2	8	2/8/14	20:30	11	300.0	1	36.165888518	-86.784439995
2/8/14 20:00	Glendale	AZ	Light	5-10 minutes	3 Orange lights.	2/14/14	2	8	2/8/14	20:00	11	600.0	1	33.538648153	-112.185986416
2/8/14 20:00	Fairhope	AL	Cross	few hours	Having small fire with husband seen ufo in shape of cross with white  and green lights hover back and forth doing patterns in sky.	2/14/14	2	8	2/8/14	20:00	11	877.0	1		
2/8/14 20:00	Eastpointe	MI	Light	2 minutes	Did not seem to fly like a conventional aircraft.	2/14/14	2	8	2/8/14	20:00	11	120.0	1	42.468366749	-82.95546877
2/8/14 19:50	Allouez 	WI	Formation	~5 minutes	Facing Bellevue street to the Northeast (presumably by the WIXX building) I saw a Bright Red/orange Formation of lights in the shape of	2/14/14	2	8	2/8/14	19:50	10	300.0	1		
2/8/14 19:50	Davie	FL	Light	3 minutes	Seven flying lights turned south and climbed into clouds.	2/14/14	2	8	2/8/14	19:50	10	180.0	1	26.062867538	-80.233097847
2/8/14 19:00	Boulder City	NV	Cigar	10 minutes	Saw 12 orange light emitting crafts flying overhead.  4 in formation it seems and the rest following? idk.. lived here most of my life.	2/14/14	2	8	2/8/14	19:00	10	600.0	1	35.978588138	-114.832489571
2/8/14 18:45	Oildale	CA	Circle	2 minutes	Round red and yellow light moving across the sky in Oildale, CA.	2/14/14	2	8	2/8/14	18:45	10	120.0	1		
2/8/14 18:10	New York City 	NY	Sphere	10 seconds	3 trailing balls of green quickly flying a crossed the sky (under clouds) SE direction.	2/14/14	2	8	2/8/14	18:10	10	10.0	1	40.714269404	-74.005969929
2/8/14 18:00	Chesapeake	VA	Light	5 seconds	Large bright blue light in the sky breaks into three lights and descends.	2/14/14	2	8	2/8/14	18:00	10	5.0	1	36.819037059	-76.274938586
2/8/14 13:15	Tucson	AZ	Other	40 minutes	Black and silver writhing serpent like craft reflecting sunlight in direction to sun traversed sky over Tucson above airplanes which pa	2/14/14	2	8	2/8/14	13:15	7	2400.0	1		
2/8/14 08:12	Haiku	HI	Light	30 seconds	Formation of three amber in color until 90 degree turn then red in color and very high speed to horizon.	2/14/14	2	8	2/8/14	08:12	5	30.0	1	20.917497627	-156.32582754
2/8/14 06:00	Manchester	NH	Light	>1 hour	Bright stationary ball of light in the sky, early morning.	2/14/14	2	8	2/8/14	06:00	4	3600.0	1	42.99563896	-71.454786316
2/8/14 03:00	Arlington	WI	Triangle	30 seconds	Triangular Craft moving at high speeds- changing elevation several times- Orange perimiter lights- Red glowing/pulsing light in middle	2/14/14	2	8	2/8/14	03:00	2	30.0	1	43.338036077	-89.380399135
2/8/14 01:00	Louisville	OH	Triangle	10 minutes	Isn’t the first time we have seen these. Moved West to East. Red/Orange colored lights. They stopped and hover for a few minutes.	2/14/14	2	8	2/8/14	01:00	1	600.0	1	40.837279488	-81.259546762
2/8/14 01:00	Hockley	TX	Sphere	1 hour	Orbs that change colors, hide among the constellations and wave back at us!	2/14/14	2	8	2/8/14	01:00	1	3600.0	1	30.026889779	-95.844399533
2/7/14 00:00	Oxnard	CA	Other	1 minute	Ball of cement or ufo?	1/26/15	2	7	2/7/14	00:00	1	60.0	1	34.197497689	-119.177047544
2/7/14 23:40	Woodland Hills	CA	Triangle	25 minutes	Bright row of lights over Woodland Hills.	2/14/14	2	7	2/7/14	23:40	12	1500.0	1	34.168335776	-118.605917725
2/7/14 22:40	Westminster	MD	Light	5 minutes	6 lights in 1-3-1-1 pattern changing speed and position near Westminster, MD.	2/14/14	2	7	2/7/14	22:40	12	300.0	1	39.575379967	-76.995806118
2/7/14 21:00	Apex	NC	Light	30 seconds	Low flying, fast moving, light disappears into thin air.	2/14/14	2	7	2/7/14	21:00	11	30.0	1	35.732648962	-78.850289555
2/7/14 21:00	Gilbert	AZ	Other	~2 minutes	Yellow lights over south Phoenix fade quickly out of sight 2-7-14 apx 21:00	2/14/14	2	7	2/7/14	21:00	11	120.0	1	33.352828143	-111.789027141
2/7/14 20:55	Pasadena	MD	Unknown	20 seconds	Two orange glowing lights appeared hovering and slowly descending.	2/14/14	2	7	2/7/14	20:55	11	20.0	1	39.107327001	-76.571079807
2/7/14 20:55	Rochester	NY	Light	~2 minutes	Solid bright orange light flying low and very quickly.	2/14/14	2	7	2/7/14	20:55	11	120.0	1	43.154776339	-77.615558622
2/7/14 20:54	Garden Grove	CA	Unknown	~1 minute	A green object was in the sky, moved at a high velocity, stopped, hovered, and moved in the opposite direction at a high velocity.	2/14/14	2	7	2/7/14	20:54	11	60.0	1		
2/7/14 20:50	Salt Lake City	UT	Fireball	1-2 minutes	Large red bright orb releasing a smaller red orb towards the ground.	2/14/14	2	7	2/7/14	20:50	11	120.0	1	40.760777277	-111.891046588
2/7/14 19:50	Madison Lake	MN	Light	1-2 minutes	Three orange lights in the sky.	2/14/14	2	7	2/7/14	19:50	10	120.0	1	44.204407197	-93.815507073
2/7/14 19:00	Houma	LA	Circle	20 seconds	My mom, brother and I walked outside to sit on the porch. looking up in the sky we saw a light shaped like a circle. As i pulled my pho	2/21/14	2	7	2/7/14	19:00	10	20.0	1	29.595769536	-90.719529803
2/7/14 18:30	Harriman	NY	Fireball	2 seconds	Fireball streaking across the sky over I-87 NY thruway between exits 16-17 at approximately 6:30 pm on 2/7/14.	2/14/14	2	7	2/7/14	18:30	10	2.0	1	41.30842818	-74.144589128
2/7/14 18:30	Unknown	TX	Disk	seconds	Saucer-like craft with a strip of red light moving back and forth, hovering above a gas well site.	3/18/14	2	7	2/7/14	18:30	10	877.0	1	30.274547803	-98.871469918
2/7/14 18:15	Upland	CA	Circle	10 seconds	Atypical bright light  much brighter than the sharp flashes of a jumbo jet.  The flashes were much smoother as they faded or blinked if	2/14/14	2	7	2/7/14	18:15	10	10.0	1	34.097507561	-117.648389194
2/7/14 18:06	Tonasket	WA	Cigar	2-3 minutes	Long dark object with a white light in the front and a very bright blue light at the rear glided silently above our vehicle at 150 ft.	2/14/14	2	7	2/7/14	18:06	10	180.0	1	48.705146311	-119.439495755
2/7/14 18:00	Bozeman	MT	Circle	3 seconds	Saw a bright green superbollide meteor, visible during twilight.  Green.	2/14/14	2	7	2/7/14	18:00	10	3.0	1	45.679646287	-111.038556736
2/7/14 17:30	Hamilton	MT	Oval	2-3 seconds	Green org zoomed over Hamilton while still daylight.	2/14/14	2	7	2/7/14	17:30	9	3.0	1	46.246865953	-114.160366214
2/7/14 17:18	Veradale	WA	Triangle	2 seconds	Bright white light triangle shape turns green moving extremely fast across sky 2 seconds then dissappears	2/14/14	2	7	2/7/14	17:18	9	2.0	1	47.649949447	-117.207378828
2/7/14 11:32	Pie Town	NM	Disk	2-3 minutes	Two I-Phone Camera Shots Reveal Three Partially De-cloaked Disks; Possible cloaked Mother-Ship.	2/14/14	2	7	2/7/14	11:32	6	180.0	1	34.298387736	-108.134779911
2/7/14 05:18	Isla Vista	CA	Light	ongoing	"BRIGHT BALL OF LIGHT AND RADIATING GREEN TRIANGLES.  ((NUFORC Note:  Possibly the star ""Sirius?""  PD))"	2/7/14	2	7	2/7/14	05:18	3	877.0	1	34.413325536	-119.860968854
2/7/14 04:10	Henderson	NV	Oval	1.5 seconds	Blue halow apears and leaves at incredible speeds.	2/7/14	2	7	2/7/14	04:10	3	5.0	1	36.039697216	-114.981939309
2/7/14 03:50	Ridgecrest	CA	Unknown	50 seconds	3 round lights and bobbing up and down while gliding slowly above Ridgcrest Ca.	2/7/14	2	7	2/7/14	03:50	2	50.0	1	35.622458241	-117.670896197
2/7/14 01:40	Laconia	NH	Light	20 minutes	Ball of light changing colors and hovering over downtown Laconia NH.	2/7/14	2	7	2/7/14	01:40	1	1200.0	1	43.527847233	-71.470345935
2/7/14 00:00	Ravenna	OH	Light	15 minutes	Bright orange glowing orbs viewed in Ravenna, Ohio.	2/21/14	2	7	2/7/14	00:00	1	900.0	1	41.157556568	-81.242047815
2/6/14 21:00	New York City 	NY	Circle	5 minutes	Bright red cycle over Queens County, NYC, on east night skyline.  Moving fast and staying on one place.	2/14/14	2	6	2/6/14	21:00	11	300.0	1	40.714269404	-74.005969929
2/6/14 18:43	Idaho Falls	ID	Circle	1 minute	Large circular craft with 5-6 bright lights traveling at a slow rate and low to the ground.	2/7/14	2	6	2/6/14	18:43	10	60.0	1	43.46657617	-112.03413839
2/6/14 18:30	Las Vegas	NV	Circle	20 seconds	Dark circular object moving to the west from the Las Vegas Strip.	2/7/14	2	6	2/6/14	18:30	10	20.0	1		
2/6/14 18:10	Hope Mills	NC	Disk	30 seconds	Brightly lit UFO seen in Hope Mills during daylight hours.	2/7/14	2	6	2/6/14	18:10	10	30.0	1	34.970439099	-78.945307623
2/6/14 17:45	Clarksburg	MD	Light	30 seconds	Steady bright white light and then it disappeared.	2/14/14	2	6	2/6/14	17:45	9	30.0	1		
2/6/14 17:17	New Paltz	NY	Changing	~15 seconds	Dark matte, wedge-shaped craft; AM radio interference.	2/7/14	2	6	2/6/14	17:17	9	15.0	1	41.747589209	-74.086809756
2/6/14 16:39	Borrego Springs	CA	Other	5 seconds	Glare again seen.	2/27/14	2	6	2/6/14	16:39	9	5.0	1		
2/6/14 15:15	Middleton	WI	Cylinder	5 minutes	Hover for a few minutes, was shiny silver, sun reflects on it. moves slowly like gliding. no sound. after it was gone seen orbs of ligh	2/14/14	2	6	2/6/14	15:15	8	300.0	1	43.097217446	-89.504286642
2/6/14 13:45	Portland	OR	Light	20 minutes	Bright star light opject moving slowly in a giggling motion  across the sky Miller/Barnes rd Portland Oregon.	2/14/14	2	6	2/6/14	13:45	7	1200.0	1		
2/6/14 05:54	Las Vegas	NV	Formation	6-10 minutes	White shadowy lights flying in circular patterns.	2/7/14	2	6	2/6/14	05:54	3	600.0	1	36.174968712	-115.13721603
2/6/14 03:45	Strafford	NH	Oval	minutes	Orb Northwest of Strafford, NH.	2/7/14	2	6	2/6/14	03:45	2	877.0	1		
2/5/14 21:12	Wahiawa	HI	Circle	0.40	One Bright Red Fire Looking Round Light with Seven Smaller White Lights Following In Weird Pattern Moving West (Hawaii)	2/7/14	2	5	2/5/14	21:12	11	877.0	1	21.502778691	-158.023607883
2/5/14 21:00	Moreno Valley	CA	Light	5 minutes	So me and my guardian were getting home along with my siblings and wen we pull up we see 4 lights flying perfectly aligned and we stare	2/14/14	2	5	2/5/14	21:00	11	300.0	1	33.937519758	-117.230587769
2/5/14 21:00	Deerfield Beach	FL	Light	5 minutes	2  bright round orange balls flying close together for a few minutes ( maybe 3). One diappears completely. The other travels a bit, the	2/7/14	2	5	2/5/14	21:00	11	300.0	1	26.318408862	-80.099765679
2/5/14 21:00	Hershey	PA	Light	10 seconds	Bright flash of light.  Solid white object in the sky. disappeared after a couple seconds. seen while driving .	2/7/14	2	5	2/5/14	21:00	11	10.0	1	40.285916415	-76.650245782
2/5/14 20:10	Independence	OR	Light	2 minutes	Independence Or Orange Light Ball UFO	2/7/14	2	5	2/5/14	20:10	11	120.0	1	44.851229299	-123.18676773
2/5/14 19:30	Columbia Falls	MT	Light	5-10 minutes	Extremely bright light south west of Columbia Falls	2/7/14	2	5	2/5/14	19:30	10	600.0	1	48.372459333	-114.181518836
2/5/14 19:30	Mesa	AZ	Oval	1-2 minutes	2 orange glowing orb hovering in the sky by the South 202 and McKellips	2/7/14	2	5	2/5/14	19:30	10	120.0	1	33.422265981	-111.822639158
2/5/14 19:00	Mobile	AL		Hours	I was at my house outside and saw seven stars moving headed over my house.  I have seen many things. One night the star came down and s	2/7/14	2	5	2/5/14	19:00	10	877.0	1	30.69435605	-88.043045809
2/5/14 18:45	Durham	NC	Chevron	3 minutes	I was driving Eastbound on the interstate, when I looked to my left and sighted five blue glowing lights in a chevron, or V-shaped form	2/7/14	2	5	2/5/14	18:45	10	180.0	1	35.994026268	-78.898619766
2/5/14 17:55	Fort Myers	FL	Other	5 minutes	Large bright U shaped (horseshoe/double tongue fork) looking object falling from the sky.	2/14/14	2	5	2/5/14	17:55	9	300.0	1	26.621677451	-81.840589202
2/5/14 15:20	Spokane	WA	Sphere	3-4 minutes	Large bright stationary spherical object appearing to be with earth atmosphere about 45 degrees above horizon.	2/27/14	2	5	2/5/14	15:20	8	240.0	1	47.659659585	-117.429078655
2/5/14 12:52	Slidell	LA	Circle	45 seconds	Greyish silver object over Slidell,LA	2/7/14	2	5	2/5/14	12:52	7	45.0	1	30.275186746	-89.781169572
